Number of unique user ids: 903
Number of unique bid requests: 956
[id: CEE6DED8-B17D-47FB-8AEC-F2F8BE32A542, coordinate: lat: 42.9799, lng: -81.2609, time: 2014-09-15 01:41:19]
[id: 59bbd88e65c0b1c845339c55d1469e6898df1aca, coordinate: lat: 46.7692183333, lng: -92.122055, time: 2014-09-15 01:41:15]
[id: DB3ED070-25A4-465E-BF43-175F5E8F4E5F, coordinate: lat: 43.5747, lng: -79.7278, time: 2014-09-15 01:41:15]
[id: ac3af71c8b1e64d4bbd380fb7e28b9c40cdfbf73, coordinate: lat: 33.754826, lng: -117.932391, time: 2014-09-15 01:41:22]
[id: 4A52842D-A50B-4828-A193-BB82C2690926, coordinate: lat: 35.3809433, lng: -97.5090866, time: 2014-09-15 01:41:25]
[id: b58bc3a3720b8fbc98a99db4a5fa903d04f58d21, coordinate: lat: 43.361892, lng: -124.212321, time: 2014-09-15 01:41:24]
[id: 283a25cd4e172287268e20453ee1d2cbdccfc9d8, coordinate: lat: 38.6753525, lng: -121.954499, time: 2014-09-15 01:41:29]
[id: 0692F890-520B-479C-B3A4-6699DCD45039, coordinate: lat: 43.9423, lng: -79.4595, time: 2014-09-15 01:41:47]
[id: F6E82B6A-D30F-4E06-BF2F-5BF6A123978D, coordinate: lat: 33.9900627, lng: -86.1058731, time: 2014-09-15 01:41:56]
[id: a3556b1f5ec840ef73507f0869d7fbf125851297, coordinate: lat: 36.208046, lng: -95.5857315, time: 2014-09-15 01:41:16]
[id: 1CD57642-F850-48CD-951B-826B744B4B33, coordinate: lat: 34.4814034, lng: -84.9676437, time: 2014-09-15 01:41:40]
[id: 746DEF7F-1C20-45EE-9D1D-350D914E76D7, coordinate: lat: 34.9660378, lng: -85.1681976, time: 2014-09-15 01:41:46]
[id: 1857FF05-89F8-4111-926F-3DCB905AC15E, coordinate: lat: 53.2786, lng: -110.0233, time: 2014-09-15 01:41:14]
[id: D83BA87E-7D33-4656-93A8-D75FD7B8964C, coordinate: lat: 29.694664, lng: -91.3144836, time: 2014-09-15 01:41:36]
[id: 03260D9E-4929-45E8-8EB5-1B742C5C0A22, coordinate: lat: 48.94387, lng: -57.958824, time: 2014-09-15 01:41:31]
[id: 6da101720c44cc5c126bf5f75287b537e497690b, coordinate: lat: 27.8244629, lng: -82.6945631, time: 2014-09-15 01:41:16]
[id: bb97af3c84884b906347a5362d242bf58eaa2971, coordinate: lat: 32.8018532, lng: -97.317131, time: 2014-09-15 01:41:44]
[id: 60d736ab464cc03c38b59014172ce60a27240118, coordinate: lat: 35.3486087, lng: -119.0597072, time: 2014-09-15 01:41:57]
[id: 5e079724684763ddcf2ff6497378e70e744c446c, coordinate: lat: 39.8839722, lng: -88.9961548, time: 2014-09-15 01:41:34]
[id: c062dfba8745514634aafaef5630c3ed9676a745, coordinate: lat: 31.1171, lng: -97.7278, time: 2014-09-15 01:41:15, id: c062dfba8745514634aafaef5630c3ed9676a745, coordinate: lat: 31.1171, lng: -97.7278, time: 2014-09-15 01:41:46]
[id: B181BAB3-30B9-4DA7-81F5-559D401CBE9A, coordinate: lat: 42.8845215, lng: -82.4820175, time: 2014-09-15 01:41:18]
[id: 120f6141e5e7955653dfbd4f2518967f8217f5c9, coordinate: lat: 41.5117073, lng: -82.9113693, time: 2014-09-15 01:41:47]
[id: EBB62E22-3185-4C94-B1C5-8D8E66F0C868, coordinate: lat: 37.4757423, lng: -77.4818192, time: 2014-09-15 01:41:43]
[id: EDAFCA02-D942-40C6-9F25-7845683387AA, coordinate: lat: 38.9375763, lng: -95.0946808, time: 2014-09-15 01:41:22]
[id: 182e268dc7e846765c0b3dd8d862df60cd11de82, coordinate: lat: 39.1012917, lng: -94.5884705, time: 2014-09-15 01:41:57]
[id: 3979d28081f414e3f32c1912544e9c55c9bac037, coordinate: lat: 37.768021, lng: -89.344764, time: 2014-09-15 01:41:47]
[id: 1B8E8279-23C7-4C53-8D5B-2C89A66EC780, coordinate: lat: 27.984724, lng: -81.6171722, time: 2014-09-15 01:41:56]
[id: 291727490175f7da2bbe1c8077f6017fb35ecc97, coordinate: lat: 37.9253578, lng: -121.70153, time: 2014-09-15 01:41:21]
[id: 31e1ae7d783c71a37c313e435e566ca6d0787c63, coordinate: lat: 32.575401, lng: -93.731196, time: 2014-09-15 01:41:15]
[id: 31b53a4757a091c74b9bbb377ab7f710818b38b2, coordinate: lat: 34.9078, lng: -87.0073, time: 2014-09-15 01:41:49]
[id: 27594727-0D74-4DC0-93FF-45AC1172F519, coordinate: lat: 42.4932632, lng: -75.5672836, time: 2014-09-15 01:41:29]
[id: C36A0196-2564-49F0-928D-068573BA57A3, coordinate: lat: 49.2768, lng: -123.1469, time: 2014-09-15 01:41:38]
[id: cce84ffe45f2b0e3b828a0d551f3076600900670, coordinate: lat: 32.3261452, lng: -102.541557, time: 2014-09-15 01:41:50]
[id: 1626496D-1C57-4C72-9079-735D5A50AF12, coordinate: lat: 51.0833, lng: -114.0833, time: 2014-09-15 01:41:33]
[id: fa7239640b508bdb1f7da0572967af2ef07fe355, coordinate: lat: 45.009009009, lng: -123.04318771, time: 2014-09-15 01:41:39]
[id: 654ac9c8-beaf-4774-9c85-9c1d810bf2bd, coordinate: lat: 34.3583298, lng: -78.814888, time: 2014-09-15 01:41:20, id: 654ac9c8-beaf-4774-9c85-9c1d810bf2bd, coordinate: lat: 34.3583298, lng: -78.814888, time: 2014-09-15 01:41:55]
[id: 90173b1aa7845a641ce15f4345e87a2da934e8c9, coordinate: lat: 37.51922366, lng: -120.85588387, time: 2014-09-15 01:41:10]
[id: 2874b01f0a6c477eb5b4eff4f4f4026c9dbc8306, coordinate: lat: 39.2832069, lng: -81.6789703, time: 2014-09-15 01:41:34]
[id: 0021ab466e57da3f9d2e6c13cf09b8c864358f10, coordinate: lat: 33.458844, lng: -111.980226, time: 2014-09-15 01:41:06]
[id: 7197381A-9076-4876-9318-65878EA9BC50, coordinate: lat: 49.8833, lng: -97.1667, time: 2014-09-15 01:41:35]
[id: c3f090f2200a272414733be74079f72db82fbf01, coordinate: lat: 46.5043983, lng: -93.710762, time: 2014-09-15 01:41:37]
[id: fddf7ccc8dffe25a0ab3b6a9e08bb72ae413b1ea, coordinate: lat: 26.3055401, lng: -98.1798172, time: 2014-09-15 01:41:52]
[id: a4f680fa6de31e2e89d216822401d45ce95574c4, coordinate: lat: 34.26576747, lng: -116.36266969, time: 2014-09-15 01:41:23]
[id: 039c11c1-570b-421d-8415-48c219e6ec33, coordinate: lat: 29.7918148, lng: -95.1103287, time: 2014-09-15 01:41:10]
[id: 5BF3960F-77A7-44A1-BB6C-F659B2D6A320, coordinate: lat: 41.4355316, lng: -79.6987305, time: 2014-09-15 01:41:20]
[id: 9C1D6CE8-C5B8-4362-A4B6-0D7B6B74ACA1, coordinate: lat: 36.245121, lng: -86.7496948, time: 2014-09-15 01:41:47]
[id: 458BF2F4-C42F-4B7C-AB05-86C9E679BF92, coordinate: lat: 46.7863, lng: -71.2579, time: 2014-09-15 01:41:55]
[id: bf8e07d1265cf3e419468b1b323da79d6eb4777b, coordinate: lat: 39.0427742, lng: -82.1307755, time: 2014-09-15 01:41:41]
[id: 375217BF-D03D-4DA2-9D62-F80B9EB5EE46, coordinate: lat: 39.3764992, lng: -84.5454788, time: 2014-09-15 01:41:32]
[id: 502e55cddea7979391c4cb201b0193303887fc3f, coordinate: lat: 44.777668, lng: -92.8665924, time: 2014-09-15 01:41:57]
[id: d9ec8560-a0a1-4e03-8ce3-547bb4f4c1c6, coordinate: lat: 41.6263237, lng: -71.2526627, time: 2014-09-15 01:41:16]
[id: CBE6DFA3-5AAC-4879-AD14-8AF50AB6DDFF, coordinate: lat: 53.9103, lng: -122.7835, time: 2014-09-15 01:41:16]
[id: 3940af0768d5ad2d8d1643fbb5e4977cb8341c4d, coordinate: lat: 38.06840031, lng: -97.9112863, time: 2014-09-15 01:41:40]
[id: 845a2d4b4308b414f982411e4c4efd92a7151a9d, coordinate: lat: 30.4504509, lng: -81.6808319, time: 2014-09-15 01:41:13]
[id: 8c6121b4cba5493f33785622d2c84435c095c987, coordinate: lat: 45.0810814, lng: -93.2918396, time: 2014-09-15 01:41:39]
[id: 6ff6cd430bf7114ce813ec0deea28c26778252ce, coordinate: lat: 30.2710552, lng: -85.5192871, time: 2014-09-15 01:41:20]
[id: 639C41E5-DC4A-4060-93C2-1C77931FFC8A, coordinate: lat: 29.938879, lng: -95.3576889, time: 2014-09-15 01:41:54]
[id: e945233fbc814d076830fd8a5755f9a6b3d59ea0, coordinate: lat: 29.49556636, lng: -98.67958599, time: 2014-09-15 01:41:28]
[id: f4acabbf537b2564ff4e077f6eb1db6a71e55c7e, coordinate: lat: 44.8931503, lng: -93.8742828, time: 2014-09-15 01:41:55]
[id: e163725672f5752b0e86cc757b6b72a455a830f0, coordinate: lat: 29.4594593, lng: -98.3567886, time: 2014-09-15 01:41:22]
[id: 274aa6ee9c6c291c4e78398f3421bc3cd7fa78d5, coordinate: lat: 39.8173332, lng: -89.713913, time: 2014-09-15 01:41:26]
[id: 37B8F2F8-AB88-45DB-9D0D-69E625F90D86, coordinate: lat: 45.488501, lng: -122.836329, time: 2014-09-15 01:41:43]
[id: 32aa99282945b22fdb6245d75e0e87be5558f3a5, coordinate: lat: 34.9763168, lng: -89.9788557, time: 2014-09-15 01:41:34]
[id: a6061cd8115c3416550f7e2d7aa01e781aede75b, coordinate: lat: 42.9601288, lng: -85.7013092, time: 2014-09-15 01:41:14]
[id: 683A0892-C177-448C-8436-E7DA8D5C700F, coordinate: lat: 34.779066, lng: -77.925063, time: 2014-09-15 01:41:53]
[id: f2775bdcdc082b82f4c0ef99aab3174bdafbc8c3, coordinate: lat: 41.43567456, lng: -87.34386174, time: 2014-09-15 01:41:24]
[id: 6c34f7f9224ea7b2d07b1bdb08f1389310d7506a, coordinate: lat: 37.0608444, lng: -94.570816, time: 2014-09-15 01:41:37]
[id: 1B760407-E37B-4E10-81E8-52BED1F42D3B, coordinate: lat: 43.6667, lng: -79.4167, time: 2014-09-15 01:41:16]
[id: 41E713F2-A2C1-405B-8F36-553C56FA0B98, coordinate: lat: 27.7535057, lng: -98.0760422, time: 2014-09-15 01:41:24]
[id: 830A5725-CC73-4123-BE1B-F8140C561B44, coordinate: lat: 51.2816, lng: -114.0153, time: 2014-09-15 01:41:49]
[id: 74d8c3aa0d4d5d09da16b67b4b56d0400cd7ae10, coordinate: lat: 36.87588762, lng: -94.86731809, time: 2014-09-15 01:41:24]
[id: CEC3E26C-743C-45FA-B06F-4507CB2DEEB6, coordinate: lat: 34.175033, lng: -118.613241, time: 2014-09-15 01:41:06]
[id: 8e76dcda5821d94601d09bba01e8f0af33f3c848, coordinate: lat: 40.9729729, lng: -81.4489441, time: 2014-09-15 01:41:15]
[id: 8d93aba66eaaf90c87926a782ebbad2e548207b1, coordinate: lat: 40.018018018, lng: -83.097580942, time: 2014-09-15 01:41:37]
[id: 1eb5390a8a726717f4e83398c016869bb4fd5a72, coordinate: lat: 42.3015594, lng: -85.6449661, time: 2014-09-15 01:41:47]
[id: 0b7a7ff8-01a7-4b83-9972-6055d87d5865, coordinate: lat: 48.2522507, lng: -101.285881, time: 2014-09-15 01:41:37]
[id: e8e433db387c75bea681ba61536c639f7a379174, coordinate: lat: 31.9773178, lng: -102.100731, time: 2014-09-15 01:41:30]
[id: 7BFD26C5-88F5-4769-9486-5E3B9A9AE9C2, coordinate: lat: 35.5640793, lng: -78.822113, time: 2014-09-15 01:41:15]
[id: 085e1396a2c67602e64161d3498b725570e894f5, coordinate: lat: 39.1723061, lng: -86.5293961, time: 2014-09-15 01:41:52]
[id: ae6737a8-44ae-498a-bffe-2b6422be2d03, coordinate: lat: 35.5315323, lng: -82.8283997, time: 2014-09-15 01:41:48]
[id: 719bd48be901f5c710519409598171953e182562, coordinate: lat: 34.2662, lng: -85.1159, time: 2014-09-15 01:41:23]
[id: A40020F8-C8A1-4704-87BF-C171F6C4B779, coordinate: lat: 28.080685, lng: -81.504402, time: 2014-09-15 01:41:45]
[id: 072ebaa7-c266-47c2-80b7-ef7392e3a07e, coordinate: lat: 37.2969475, lng: -85.9076996, time: 2014-09-15 01:41:05, id: 072ebaa7-c266-47c2-80b7-ef7392e3a07e, coordinate: lat: 37.2969475, lng: -85.9076996, time: 2014-09-15 01:41:29]
[id: C76AD84F-FB90-4CB6-B5AA-F498E8F743E8, coordinate: lat: 36.9606323, lng: -76.6273422, time: 2014-09-15 01:41:19, id: C76AD84F-FB90-4CB6-B5AA-F498E8F743E8, coordinate: lat: 36.9606323, lng: -76.6273422, time: 2014-09-15 01:41:41]
[id: 98B6A161-7DEA-4A19-8069-E1F47F927EAA, coordinate: lat: 42.3049965, lng: -85.2012024, time: 2014-09-15 01:41:38]
[id: c4bc7d966285942401059ba75d55678d5c944b7d, coordinate: lat: 35.492933, lng: -97.564741, time: 2014-09-15 01:41:18]
[id: c5b31a4ad41a68cc8703aa2d17deda2f2ceed2b9, coordinate: lat: 38.5330772, lng: -90.3085632, time: 2014-09-15 01:41:12]
[id: BC23C4C3-BA5B-4583-830E-20057C21932F, coordinate: lat: 50.9093, lng: -114.0721, time: 2014-09-15 01:41:23]
[id: bf43e44ab220ee2225e87ef458b4fd0362db2c2f, coordinate: lat: 40.3884354, lng: -85.496582, time: 2014-09-15 01:41:16]
[id: 9F3B48D2-5F00-44B0-AC98-ACBF36946830, coordinate: lat: 54.0167, lng: -124.0167, time: 2014-09-15 01:41:31]
[id: 0e95091fafd26681257c650908a909698613841e, coordinate: lat: 41.603687, lng: -85.875509, time: 2014-09-15 01:41:54]
[id: 50143dbb6562f960f07eb600609de84a42b6ef26, coordinate: lat: 27.771721, lng: -82.697896, time: 2014-09-15 01:41:25]
[id: D4428B68-600C-4EFE-BC4B-B04F54DB5541, coordinate: lat: 40.2902603, lng: -75.9833527, time: 2014-09-15 01:41:42]
[id: D6EB543C-B520-4FE8-B55D-ED415927C62D, coordinate: lat: 49.8858, lng: -97.2601, time: 2014-09-15 01:41:46]
[id: c3d32439ef6509f4bdd891fc0bbda4de75c46949, coordinate: lat: 39.0138626, lng: -76.9170609, time: 2014-09-15 01:41:36]
[id: 15383dc7581d95d9acd8791e2e58567c982b6542, coordinate: lat: 49.680994, lng: -112.7977757, time: 2014-09-15 01:41:46]
[id: 39425368-B636-4530-8C7A-2580A70A2C1F, coordinate: lat: 31.5207367, lng: -92.7063904, time: 2014-09-15 01:41:06]
[id: c800f066-a636-4f01-ae36-9281f3941c2f, coordinate: lat: 39.6576576, lng: -86.0796585, time: 2014-09-15 01:41:24]
[id: 75c091f64a87abe1419a4a3329db21b1607d26b2, coordinate: lat: 43.6771584, lng: -70.2949219, time: 2014-09-15 01:41:21]
[id: bd8f9c3152c5adc3fbf38a8acf5743271304eb53, coordinate: lat: 31.14348781, lng: -97.77644268, time: 2014-09-15 01:41:44]
[id: 9ed493ed1d0c4e99e06522cb2fd9d16145457a05, coordinate: lat: 40.310061, lng: -112.002693, time: 2014-09-15 01:41:41]
[id: 065d2fdc754d04c5eb7f0e89db6909e5a3414ebe, coordinate: lat: 45.4178171, lng: -122.4596445, time: 2014-09-15 01:41:08]
[id: 9dadfea38e430010e361d58769274578efb7d24e, coordinate: lat: 33.84287078, lng: -117.88864088, time: 2014-09-15 01:41:40]
[id: 3a8973802398e6b3dacca7f2129701861977eb9a, coordinate: lat: 39.1884956, lng: -89.6542892, time: 2014-09-15 01:41:16]
[id: 79CCDDC6-BF4A-4B77-9E7F-3967EBD3478C, coordinate: lat: 42.899115, lng: -71.347504, time: 2014-09-15 01:41:42]
[id: 647e93a522dbff85826e4ab39a9102eab72cfaa5, coordinate: lat: 38.4685822, lng: -82.6576004, time: 2014-09-15 01:41:09]
[id: 49CAE1D7-6747-45AC-A85E-DE8E978A29C3, coordinate: lat: 32.187315, lng: -80.716196, time: 2014-09-15 01:41:20]
[id: 78992bf59c230f37c9934f459926e5b68e4257f2, coordinate: lat: 41.679838, lng: -93.072411, time: 2014-09-15 01:41:52]
[id: DFAABB2B-9B5D-4A61-938A-40771A7CB4CE, coordinate: lat: 43.721437, lng: -79.499404, time: 2014-09-15 01:41:51]
[id: 6f3408f9c91bb39b25fa7f5a442114e55bb4ccaf, coordinate: lat: 44.0257645, lng: -88.5403595, time: 2014-09-15 01:41:31]
[id: 58341DDE-A1ED-47E8-A92E-AF18D73FAFC6, coordinate: lat: 40.8515205, lng: -73.8657837, time: 2014-09-15 01:41:06]
[id: d589a8078260481f3edb5ae40e2d643d2a5a0c24, coordinate: lat: 40.7010231, lng: -80.2988281, time: 2014-09-15 01:41:08]
[id: 99f8a3e0f792d82a073b8011be2e287929cd5412, coordinate: lat: 41.5520935, lng: -81.4911194, time: 2014-09-15 01:41:44]
[id: F18DE45C-A25C-4CCB-A9C7-A587250CE3BB, coordinate: lat: 40.6596107, lng: -73.8300476, time: 2014-09-15 01:41:05]
[id: 002E809D-68E0-4715-96E4-8D80CD8C1F83, coordinate: lat: 46.241225, lng: -63.122141, time: 2014-09-15 01:41:26]
[id: DAFF3A1B-3C33-4CE3-8083-09022999644D, coordinate: lat: 38.7997856, lng: -76.9878006, time: 2014-09-15 01:41:40]
[id: f89ec4cb5b44f732c608250442670217d504c314, coordinate: lat: 40.4144135, lng: -74.308403, time: 2014-09-15 01:41:20]
[id: D79274BB-C2A0-4F05-9B62-B9418157C0E7, coordinate: lat: 43.6699, lng: -79.7444, time: 2014-09-15 01:41:21, id: D79274BB-C2A0-4F05-9B62-B9418157C0E7, coordinate: lat: 43.6699, lng: -79.7444, time: 2014-09-15 01:41:52]
[id: e194ee8ac85ab15ed32197a59bb4573bdc4d9054, coordinate: lat: 45.7099448, lng: 21.0963253, time: 2014-09-15 01:41:59]
[id: 60aac31777ed282ea7ad07ca49eb34bde3535344, coordinate: lat: 36.060929, lng: -79.751271, time: 2014-09-15 01:41:30]
[id: BBEF599C-C782-40D5-B97B-AB4D95C36294, coordinate: lat: 28.310635, lng: -82.689117, time: 2014-09-15 01:41:38]
[id: 86efc96afd0a1ee032a664183f17d8e8e1d102e4, coordinate: lat: 38.5204, lng: -90.2987, time: 2014-09-15 01:41:59]
[id: 9881cbcb7108c3c18e65bdffcd552034d061e484, coordinate: lat: 38.6119041, lng: -90.2923889, time: 2014-09-15 01:41:33]
[id: 5B07A0A3-2807-4B2D-AE38-8EEF99ED2C74, coordinate: lat: 42.308631, lng: -82.906521, time: 2014-09-15 01:41:14]
[id: E29AA93C-4562-49D3-BD04-4CB14D099BAD, coordinate: lat: 39.400916, lng: -107.101524, time: 2014-09-15 01:41:59]
[id: 8074827855c321e4fe3270a75506b592df700e67, coordinate: lat: 41.2359657, lng: -77.0301361, time: 2014-09-15 01:41:33]
[id: F5D81DA6-12BA-48E2-A999-8315BEAC52AB, coordinate: lat: 25.9540024, lng: -80.306076, time: 2014-09-15 01:41:05]
[id: ee0995f3860850e1179fc05c297c26de84d059c4, coordinate: lat: 39.741828, lng: -105.518765, time: 2014-09-15 01:41:20]
[id: 500B0689-5AEA-4B20-88A4-8C6898A651BF, coordinate: lat: 43.724014, lng: -79.552339, time: 2014-09-15 01:41:36]
[id: 9ad8f8c09e2a821fb0361d4a60d9e32132f9036f, coordinate: lat: 28.0064, lng: -82.5905, time: 2014-09-15 01:41:21]
[id: 347c0ce5d32d0a59bcfd3261c8d35c435404dc41, coordinate: lat: 41.3333333333, lng: -72.8754505609, time: 2014-09-15 01:41:56]
[id: 06CA5A59-75EF-413A-B0C1-137DE17BF3E8, coordinate: lat: 46.7867, lng: -71.2436, time: 2014-09-15 01:41:22]
[id: 87c667ca-497b-4889-92e7-c7c3ec2928fc, coordinate: lat: 42.2395477, lng: -83.2354279, time: 2014-09-15 01:41:07]
[id: 7A6D8D69-5ADF-453E-9968-FA54B9A3333D, coordinate: lat: 39.490891, lng: -87.413227, time: 2014-09-15 01:41:31]
[id: 728c6483654d5e787aa9bd7ec264fd24f97a7ec5, coordinate: lat: 34.0751188, lng: -98.5651299, time: 2014-09-15 01:41:25]
[id: 3d92cbb2ef8eb6914d81d3b422e0bf4389f3057e, coordinate: lat: 33.793147, lng: -118.2867416, time: 2014-09-15 01:41:47]
[id: 56cfcea674b7431cc35b31b12e5cddf1dc4aa3b1, coordinate: lat: 36.89275327, lng: -76.22903672, time: 2014-09-15 01:41:14]
[id: 80f7423be1000bd26d756e674bd8d6aee2376cdd, coordinate: lat: 37.8362564, lng: -95.85674803, time: 2014-09-15 01:41:32]
[id: 2ae2feeaff4f73c63374ee4302bba52cd595a219, coordinate: lat: 35.6109276, lng: -97.5956268, time: 2014-09-15 01:41:17]
[id: aef8fad84cfc81f5e7ecbab36e65aa5bb084191e, coordinate: lat: 40.8232179, lng: -96.6381584, time: 2014-09-15 01:41:48]
[id: 8FBC46FD-1C0D-42BB-A5BC-DE477BD027C2, coordinate: lat: 40.8465614, lng: -74.4334869, time: 2014-09-15 01:41:47]
[id: 3E70F729-FF53-4CB5-AA6E-6223001EAB34, coordinate: lat: 39.0352, lng: -104.6968, time: 2014-09-15 01:41:54]
[id: 5B4F8E22-1DA6-4DCB-B99A-2920F7975388, coordinate: lat: 53.521451, lng: -113.277037, time: 2014-09-15 01:41:43]
[id: 8a1f46efc52fd3b9008007801c188ac6d2038e3b, coordinate: lat: 38.0706406, lng: -87.5252457, time: 2014-09-15 01:41:25]
[id: 1ac9132837e9802ebb3d24df095662776f22f356, coordinate: lat: 46.2131, lng: -119.1682, time: 2014-09-15 01:41:38]
[id: F2B802ED-A4DC-41AF-8905-9ED4EE49215C, coordinate: lat: 55.4333, lng: -116.4833, time: 2014-09-15 01:41:15]
[id: 5c7cf5a893691ca50609076320a8eae917d37f0e, coordinate: lat: 32.82112424, lng: -83.72182062, time: 2014-09-15 01:41:19]
[id: 749D4847-C801-4A0F-B801-5B1C9859F810, coordinate: lat: 53.532717, lng: -113.632509, time: 2014-09-15 01:41:14]
[id: 5739c8d29dc92a695dca3de588e6450768fa1351, coordinate: lat: 21.3333333333, lng: -157.861775088, time: 2014-09-15 01:41:15]
[id: 26BBAEF5-92EA-4058-9E35-EF88B088EA38, coordinate: lat: 33.885617, lng: -117.329204, time: 2014-09-15 01:41:48]
[id: 07DE4AD3-0B08-4A72-911A-3F2D1A7BB7C6, coordinate: lat: 36.4064636, lng: -93.5663376, time: 2014-09-15 01:41:27]
[id: 9cb2922b322c3ce9f98e94eec5e6f1d34b2111fc, coordinate: lat: 33.8513222, lng: -84.4825211, time: 2014-09-15 01:41:50]
[id: 921DE335-4E66-48AE-A1C4-35C9AC14FD95, coordinate: lat: 40.723156, lng: -73.7436447, time: 2014-09-15 01:41:16]
[id: 77F4375C-D0F8-4C7C-968C-094372C40E1F, coordinate: lat: 49.2765, lng: -123.2177, time: 2014-09-15 01:41:32]
[id: 1D547FC1-E6CB-4CA3-A520-36A87EB4356F, coordinate: lat: 29.881644, lng: -97.910794, time: 2014-09-15 01:41:37]
[id: 3756BAA1-6C08-441E-A2EE-911D86FC4B15, coordinate: lat: 42.3863106, lng: -95.8659973, time: 2014-09-15 01:41:14]
[id: 0560b78f9615d9ed3d643686695d05971baf846a, coordinate: lat: 29.3693695, lng: -100.874718, time: 2014-09-15 01:41:10]
[id: ea3db6989a1d0d0cec8d35fa68117e1b8711639e, coordinate: lat: 47.576988, lng: -122.604829, time: 2014-09-15 01:41:44]
[id: 79d149d9-a498-4092-9fb9-3e113d40926f, coordinate: lat: 38.8040352, lng: -84.784256, time: 2014-09-15 01:41:37]
[id: ca25519cdccd33fe038862bd1b005c01f95f40ea, coordinate: lat: 41.4919548, lng: -72.087326, time: 2014-09-15 01:41:11]
[id: CC484818-EB6A-4FE9-AC5E-992D192151D2, coordinate: lat: 49.705625, lng: -124.989663, time: 2014-09-15 01:41:55]
[id: 82294794-a78a-42ee-8e05-4139babece52, coordinate: lat: 45.8074799, lng: -91.0910339, time: 2014-09-15 01:41:18]
[id: 85d2f931953f6d425bb39e486801d29b91596cde, coordinate: lat: 36.7081771, lng: -97.0966328, time: 2014-09-15 01:41:37]
[id: d035e27cd78453e22129227706fb798add6da885, coordinate: lat: 30.201124, lng: -93.223916, time: 2014-09-15 01:41:25]
[id: 6fd052c6efd229918233372795b2a6e6a53132d5, coordinate: lat: 45.514348, lng: -123.095053, time: 2014-09-15 01:41:36]
[id: c7f5ef3b-5c6f-4047-9c98-6efc779c4dd2, coordinate: lat: 40.4504509, lng: -79.8888321, time: 2014-09-15 01:41:27]
[id: 7C87FA73-7247-404A-B4EE-E15BAB333A62, coordinate: lat: 29.6435833, lng: -95.216301, time: 2014-09-15 01:41:27]
[id: f46a12d285320f1234af1faa4cc14157096bf99d, coordinate: lat: 45.0022774, lng: -88.3671265, time: 2014-09-15 01:41:17]
[id: ac170941-d11b-4138-8715-428726b7de77, coordinate: lat: 32.9909897, lng: -96.8830566, time: 2014-09-15 01:41:11]
[id: 0ed598aac7d033a641dcef9b38c337cf16d68891, coordinate: lat: 39.42987421, lng: -74.64404212, time: 2014-09-15 01:41:37]
[id: b639db6663058cb42ed659bdb3158080639f7a68, coordinate: lat: 41.0192332, lng: -74.0177789, time: 2014-09-15 01:41:29]
[id: 2fbd9660-fcef-4cbd-b2aa-ef78a4068f5b, coordinate: lat: 42.6962433, lng: -84.5525131, time: 2014-09-15 01:41:10, id: 2fbd9660-fcef-4cbd-b2aa-ef78a4068f5b, coordinate: lat: 42.6962433, lng: -84.5525131, time: 2014-09-15 01:41:27]
[id: d21e8078710b2728c3daada64c84d09159643075, coordinate: lat: 45.2915039, lng: -93.5663605, time: 2014-09-15 01:41:17]
[id: b5590ca4-efa9-467a-8573-16fe127b24b1, coordinate: lat: 34.7213707, lng: -86.5815964, time: 2014-09-15 01:41:26]
[id: 9402212b663a7988abb24067f121d1ca82b89764, coordinate: lat: 37.753913, lng: -81.222422, time: 2014-09-15 01:41:05]
[id: 9d1134a8-9559-45b9-aa4d-a4d316136051, coordinate: lat: 40.2522507, lng: -76.7505722, time: 2014-09-15 01:41:19]
[id: 6BE7F328-FCEA-4C85-86B9-CE7F7754C56A, coordinate: lat: 43.928884, lng: -93.951541, time: 2014-09-15 01:41:52]
[id: D20DAF32-90EA-42FA-A9BC-DD60288C26BC, coordinate: lat: 43.6667, lng: -79.4167, time: 2014-09-15 01:41:26]
[id: 377a5482f25cfb4955f0d61d253519c00f30aa0e, coordinate: lat: 42.6033173, lng: -89.3877945, time: 2014-09-15 01:41:30]
[id: a2225d09d93d65e6e786be6bddb2dc644a8b337a, coordinate: lat: 30.844031, lng: -88.189224, time: 2014-09-15 01:41:19]
[id: 865bb0f85dddf4bef3be11a141f2b70a75d4e2bd, coordinate: lat: 41.9330597, lng: -91.886879, time: 2014-09-15 01:41:40]
[id: b3d0f26098550ad0a22cd399429f4f3c54718e6b, coordinate: lat: 41.570507, lng: -93.7733307, time: 2014-09-15 01:41:51]
[id: 93909b1a1cecc2d6f124abeb2326bd7920fb5c52, coordinate: lat: 32.5994873, lng: -83.6576233, time: 2014-09-15 01:41:29]
[id: 560c475a516d68ef30567e32e96ccc029ee0b885, coordinate: lat: 42.1453247, lng: -87.9572067, time: 2014-09-15 01:41:42]
[id: 77437EAE-FE32-415D-B06A-F03DD0E99571, coordinate: lat: 30.2900906, lng: -89.7858047, time: 2014-09-15 01:41:26, id: 77437EAE-FE32-415D-B06A-F03DD0E99571, coordinate: lat: 30.2900906, lng: -89.7858047, time: 2014-09-15 01:41:48]
[id: 44b71568dbfc6c18a231d0b86b188b472f40ef7b, coordinate: lat: 38.8955536, lng: -76.9130249, time: 2014-09-15 01:41:14]
